OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude,Geocoding Status,Geocoding Query
4172,FLYING J TRAVEL PLAZA #639,"I-90, EXIT 2",Post Falls,ID,970,3.76233333,52.559955,13.090937,success,"FLYING J TRAVEL PLAZA #639, Post Falls, ID, USA"
4179,CIRCLE K #2705352,"I-95/SR-405, EXIT 109 & SR-30/SR-21",Port Wentworth,GA,195,3.099,32.194194,-81.195138,success,"CIRCLE K #2705352, Port Wentworth, GA, USA"
4187,FLYING J TRAVEL PLAZA #632,"I-75, EXIT 320",Resaca,GA,285,3.29566666,30.812192,-97.610793,success,"FLYING J TRAVEL PLAZA #632, Resaca, GA, USA"
4193,TIGER MART #63,"I-20, EXIT 454",Grand Prairie,TX,630,3.599,32.7459645,-96.9977846,success,"TIGER MART #63, Grand Prairie, TX, USA"
4199,PWI #574,"I-70, EXIT 193/US-40",Bunker Hill,KS,357,2.959,38.8758445,-98.7039655,success,"PWI #574, Bunker Hill, KS, USA"
4204,PILOT TRAVEL CENTERS #415,"I-59, EXIT 4",Rising Fawn,GA,285,3.859,34.7702498,-85.5415371,success,"PILOT TRAVEL CENTERS #415, Rising Fawn, GA, USA"
4211,FLYING J #513,"I-15, EXIT 1",Jean,NV,910,3.73233333,35.7788568,-115.3243823,success,"FLYING J #513, Jean, NV, USA"
4220,KENNETT TRUCK STOP,"I-275, EXIT 16",Lawrenceburg,IN,300,3.424,39.090891,-84.8499504,success,"KENNETT TRUCK STOP, Lawrenceburg, IN, USA"
4222,Circle K #4703906,"I-24, EXIT 24 & SR-49",Pleasant View,TN,460,2.899,36.4050963,-87.0222951,success,"Circle K #4703906, Pleasant View, TN, USA"
4223,TA PEMBROKE TRAVEL CENTER,"I-90, EXIT 48A",Corfu,NY,38,3.939,42.9600595,-78.4055767,success,"TA PEMBROKE TRAVEL CENTER, Corfu, NY, USA"
4227,LOVES TRAVEL STOP #203,"I-40, EXIT 140",Oklahoma City,OK,483,3.35566666,35.3955182,-97.2658866,success,"LOVES TRAVEL STOP #203, Oklahoma City, OK, USA"
4233,QUIKTRIP #7220,"I-20, EXIT 8",Shreveport,LA,745,2.89233333,32.4436545,-93.8990176,success,"QUIKTRIP #7220, Shreveport, LA, USA"
4239,SPEEDWAY #8256,"I-64, EXIT 94 & SR-1958 & US-60",Winchester,KY,410,2.92233333,37.9941808,-84.216019,success,"SPEEDWAY #8256, Winchester, KY, USA"
4241,EXXON,"I-285, EXIT 53",Conley,GA,18,3.999,33.6448311,-84.3257571,success,"EXXON, Conley, GA, USA"
4267,CONOCO,US-30 & SR-41,Gap,PA,160,3.799,39.987325,-76.0205073,success,"CONOCO, Gap, PA, USA"
4292,KUM & GO #0032,"I-80/US-6, EXIT 155 & SR-117",Colfax,IA,320,3.08233333,41.6777241,-93.2452335,success,"KUM & GO #0032, Colfax, IA, USA"
4301,TIGER DISCOUNT TRUCKSTOP,"I-94, EXIT 64 & I-94 BUS",Dickinson,ND,807,3.51566666,46.8861024,-102.7396163,success,"TIGER DISCOUNT TRUCKSTOP, Dickinson, ND, USA"
4311,Saveway Truck Plaza,"I-65, EXIT 164 & US-31",Hope Hull,AL,720,3.139,32.2698632,-86.3571916,success,"Saveway Truck Plaza, Hope Hull, AL, USA"
4331,KWIK STOP C STORES,US-61/US-151,Dubuque,IA,335,3.559,42.5006243,-90.6647985,success,"KWIK STOP C STORES, Dubuque, IA, USA"
4332,PILOT TRAVEL CENTER #468,"I-57, EXIT 283 & US-24",Gilman,IL,280,3.399,40.7508587,-88.0017541,success,"PILOT TRAVEL CENTER #468, Gilman, IL, USA"
4335,HIGHWAY 20  AUTO TRUCK PLAZA,US-20,Peosta,IA,335,3.489,42.4469535,-90.8433797,success,"HIGHWAY 20  AUTO TRUCK PLAZA, Peosta, IA, USA"
4339,ROAD RANGER #273,I-69E/US-77 & SR-107,Combes,TX,639,3.049,26.2507363,-97.7295569,success,"ROAD RANGER #273, Combes, TX, USA"
4349,ROAD RANGER #144,"I-380, EXIT 68US-20, EXIT 68",Evansdale,IA,565,3.729,42.4614587,-92.2473712,success,"ROAD RANGER #144, Evansdale, IA, USA"
4363,EL CHEAPO #4,"I-95, EXIT 87",Richmond Hill,GA,195,3.09566666,31.9382381,-81.3035515,success,"EL CHEAPO #4, Richmond Hill, GA, USA"
4368,HOODS SERVICE CENTER,"I-44, EXIT 61",Bois D Arc,MO,535,3.074,37.176835,-94.303523,success,"HOODS SERVICE CENTER, Bois D Arc, MO, USA"
4372,GRADYS TRUCKSTOP,"I-16, EXIT 111",Pulaski,GA,195,3.46566666,32.3901752,-81.9567837,success,"GRADYS TRUCKSTOP, I-16, EXIT 111, Pulaski, GA, USA"
4373,KUM & GO #0043,"I-35, EXIT 43 & SR-207/CRG76",New Virginia,IA,320,3.114,41.180595,-93.7300396,success,"KUM & GO #0043, New Virginia, IA, USA"
4389,TAYLOR QUIK-PIK,"I-29, EXIT 75 & US-30",Missouri Valley,IA,486,3.399,41.5506143,-95.9126632,success,"TAYLOR QUIK-PIK, Missouri Valley, IA, USA"
4395,BREAK TIME #3147,"I-55, EXIT 67 & US-62",Sikeston,MO,275,3.499,36.8817665,-89.5796596,success,"BREAK TIME #3147, Sikeston, MO, USA"
4417,TA MORIARITY TRAVEL CENTER,"I-40, EXIT 194",Moriarty,NM,580,3.21733333,44.169873,-93.925071,success,"TA MORIARITY TRAVEL CENTER, Moriarty, NM, USA"
4419,CASEYS #3081,"I-35, EXIT 92 & US-136",Bethany,MO,400,3.06066666,40.2663247,-94.0106858,success,"CASEYS #3081, Bethany, MO, USA"
4427,CASEYS #2654,"I-80/US-6, EXIT 93 & CR-P28",Stuart,IA,320,3.099,41.5033213,-94.3185737,success,"CASEYS #2654, Stuart, IA, USA"
4431,CASEYS #2653,"US-63 & US-30, EXIT 202",Toledo,IA,320,3.349,41.9858769,-92.5806253,success,"CASEYS #2653, Toledo, IA, USA"
4437,UNDERWOOD TRUCK STOP I 80,"I-80, EXIT 17",Underwood,IA,319,3.00066666,41.3872477,-95.678862,success,"UNDERWOOD TRUCK STOP I 80, Underwood, IA, USA"
4441,PILOT TRAVEL CENTERS #51,"I-81 BAILEYTON RD, EXIT 36",Greeneville,TN,405,3.56233333,36.1631981,-82.8310464,success,"PILOT TRAVEL CENTERS #51, Greeneville, TN, USA"
4442,Minuteman Food Mart #58,US-74/US-76,Delco,NC,245,3.50733333,34.3157241,-78.2247211,success,"Minuteman Food Mart #58, Delco, NC, USA"
4445,TA Rogers,"I-94/US-52, EXIT 207 & SR-101",Rogers,MN,448,3.274,45.196693,-93.549305,success,"TA Rogers, Rogers, MN, USA"
4446,LOVES TRAVEL STOP #200,I-40 EXIT 74,Amarillo,TX,585,3.209,35.1914821,-101.7618084,success,"LOVES TRAVEL STOP #200, Amarillo, TX, USA"
4451,PRAIRIE JUNCTION TRUCK STOP,"I-29, EXIT 109 & SR-34",Colman,SD,530,3.099,43.982472,-96.814497,success,"PRAIRIE JUNCTION TRUCK STOP, Colman, SD, USA"
4452,CASEYS #2867,US-63 & US-20,Waterloo,IA,380,3.499,42.4636647,-92.2981945,success,"CASEYS #2867, Waterloo, IA, USA"
4458,KUM & GO #1443,"I-80, EXIT 216",Williamsburg,IA,380,3.13066666,41.6612394,-92.0095079,success,"KUM & GO #1443, Williamsburg, IA, USA"
4460,EXIT 62 TRUCKSTOP,"I-71, EXIT 62 & US-127",Glencoe,KY,415,3.16566666,38.7145093,-84.8227255,success,"EXIT 62 TRUCKSTOP, Glencoe, KY, USA"
4463,QUIKTRIP #7901,"I-20, EXIT 556 & US-69",Lindale,TX,710,2.80733333,32.4699185,-95.3869991,success,"QUIKTRIP #7901, Lindale, TX, USA"
4482,FLYING J TRAVEL PLAZA #777,"I-84, EXIT 54(FEDERAL WAY)",Boise,ID,785,3.809,43.6166163,-116.200886,success,"FLYING J TRAVEL PLAZA #777, Boise, ID, USA"
4492,3 MILE CORNER TRUCK STOP,US-2 & US-95,Bonners Ferry,ID,970,3.734,48.696735,-116.318563,success,"3 MILE CORNER TRUCK STOP, Bonners Ferry, ID, USA"
4525,STINKER #42,US-12/US-95 & SR-128,Lewiston,ID,970,3.69733333,-61.2176474,-55.3747109,success,"STINKER #42, Lewiston, ID, USA"
4528,WENATCHEE VALLEY TRUCK STOP,US-97 ALT,Wenatchee,WA,920,4.199,47.4234599,-120.310349,success,"WENATCHEE VALLEY TRUCK STOP, Wenatchee, WA, USA"
4533,SPEEDWAY #1449,"I-65, EXIT 262B",Birmingham,AL,615,2.97566666,33.5206824,-86.8024326,success,"SPEEDWAY #1449, Birmingham, AL, USA"
4544,BIG CHARLIES TRUCK PLAZA,"I-64, EXIT 282 & US-13",Virginia Beach,VA,130,3.489,36.8833832,-76.1862071,success,"BIG CHARLIES TRUCK PLAZA, Virginia Beach, VA, USA"
4555,PILOT TRAVEL CENTERS #406,"I-65, EXIT 22 & US-31A/SR-11",Cornersville,TN,460,3.799,35.3614649,-86.8397237,success,"PILOT TRAVEL CENTERS #406, Cornersville, TN, USA"
4560,FAST STOP TRAVEL CENTERS #1109,"I-15, EXIT 392",Plymouth,UT,835,3.58233333,41.8754813,-112.1441223,success,"FAST STOP TRAVEL CENTERS #1109, Plymouth, UT, USA"
4563,PILOT TRAVEL CENTERS #299,"I-55/I-74/US-51, EXIT 160 & US-150/SR-9",Bloomington,IL,280,3.599,40.482744,-89.01731,success,"PILOT TRAVEL CENTERS #299, Bloomington, IL, USA"
4568,ONVO TRAVEL PLAZA,"I-90, EXIT 28",Fultonville,NY,12,3.199,42.9478324,-74.3701925,success,"ONVO TRAVEL PLAZA, Fultonville, NY, USA"
4569,METROPOLIS TRUCK STOP,"I-24, EXIT 37 & US-45",Metropolis,IL,490,3.599,37.1511655,-88.7319979,success,"METROPOLIS TRUCK STOP, Metropolis, IL, USA"
4574,Circle K #4701432,"I-74, EXIT 174",Mahomet,IL,280,3.669,40.195142,-88.4052266,success,"Circle K #4701432, Mahomet, IL, USA"
4582,BIG CHIEF TRUCK STOP,"I-94/US-52, EXIT 61 & US-59/CR-82",Fergus Falls,MN,250,3.23566666,46.283015,-96.077558,success,"BIG CHIEF TRUCK STOP, Fergus Falls, MN, USA"
4605,PILOT DEALER #898 SADLERS TRUCK STOP,"I-95, EXIT 11B & US-58",Emporia,VA,180,3.799,36.6859828,-77.5424808,success,"PILOT DEALER #898 SADLERS TRUCK STOP, Emporia, VA, USA"
4618,OUTPOST TRAVEL CENTER,"I-20, EXIT 5 & US-80",Greenwood,LA,745,2.899,32.4435212,-93.9749081,success,"OUTPOST TRAVEL CENTER, Greenwood, LA, USA"
4620,PILOT TRAVEL CENTERS #95,"I-75, EXIT 329 & SR-44",Wildwood,FL,225,3.22566666,28.865286,-82.0394286,success,"PILOT TRAVEL CENTERS #95, Wildwood, FL, USA"
4622,TA LEE HI TRAVEL PLAZA,"I-81,  EXIT 195",Lexington,VA,185,3.659,37.7840208,-79.4428157,success,"TA LEE HI TRAVEL PLAZA, Lexington, VA, USA"
4628,QUARLES #4601,US-29/US-17/US-15,Warrenton,VA,60,3.32233333,38.7135498,-77.795367,success,"QUARLES #4601, Warrenton, VA, USA"
4637,THORNTONS #369 DBA PILOT TRAVEL CENTER #514,"I-55, EXIT 126 & SR-10",Lincoln,IL,318,3.399,40.1565057,-89.4125158,success,"THORNTONS #369 DBA PILOT TRAVEL CENTER #514, Lincoln, IL, USA"
4642,MARSHAL JUNCTION,"I-70, EXIT 147 & SR-1",Marshall,IL,510,3.199,39.3914252,-87.6936384,success,"MARSHAL JUNCTION, Marshall, IL, USA"
4644,CIRCLE K #4706703,"I-80, EXIT 145A",Mokena,IL,290,3.399,41.542188,-87.851268,success,"CIRCLE K #4706703, Mokena, IL, USA"
4654,7-ELEVEN #35087,"I-490, EXIT 2 & SR-33 & SR-19",Bergen,NY,190,4.029,43.0731706,-77.94586,success,"7-ELEVEN #35087, Bergen, NY, USA"
4655,QUICKLEES TRAVEL CENTER,"I-86, EXIT 30 & CR-20",Belmont,NY,190,3.999,42.2231241,-78.0344506,success,"QUICKLEES TRAVEL CENTER, Belmont, NY, USA"
4690,PWI #401,"I-20 & I-30, EXIT 1B",Aledo,TX,630,2.799,32.6979939,-97.6039938,success,"PWI #401, Aledo, TX, USA"
4700,A C TRUCKSTOP,"I-80, EXIT 290",Laramie,WY,795,3.079,41.3116442,-105.5917876,success,"A C TRUCKSTOP, Laramie, WY, USA"
4704,THE RIDGE,"I-68/US-219, EXIT 14 & US-40",Accident,MD,165,4.199,39.6289521,-79.3208439,success,"THE RIDGE, Accident, MD, USA"
4707,SMITHTON TRUCKSTOP,"I-70, EXIT 39 & SR-3059",Smithton,PA,165,3.899,40.1539613,-79.7411535,success,"SMITHTON TRUCKSTOP, Smithton, PA, USA"
4729,MINIT MART #600244,"I-70, EXIT 131",Straughn,IN,457,3.859,39.8089351,-85.2913559,success,"MINIT MART #600244, Straughn, IN, USA"
4742,FLYING J TRAVEL PLAZA #684,"I-94, EXIT 1 & SR-16",Beach,ND,807,3.96566666,46.9180689,-104.0043728,success,"FLYING J TRAVEL PLAZA #684, Beach, ND, USA"
4750,BROOKE TRAVEL PLAZA,"I-80, EXIT 259",West Liberty,IA,380,2.98733333,41.5700231,-91.2637695,success,"BROOKE TRAVEL PLAZA, West Liberty, IA, USA"
4762,TA MONROE TRAVEL CENTER,"I-75, EXIT 15",Monroe,MI,325,3.349,41.9145037,-83.3968252,success,"TA MONROE TRAVEL CENTER, Monroe, MI, USA"
4806,TRACK AND TRAVEL,"I-20, EXIT 406",Weatherford,TX,630,2.91733333,32.7589648,-97.7970748,success,"TRACK AND TRAVEL, Weatherford, TX, USA"
4818,PILOT TRAVEL CENTER #350,"I-84 & US-20, EXIT 95",Mountain Home,ID,785,3.799,4.6374792,-74.0641227,success,"PILOT TRAVEL CENTER #350, Mountain Home, ID, USA"
4819,Alta Convenience #6333,"I-25, EXIT 11",Trinidad,CO,803,3.399,37.1663818,-104.5109899,success,"Alta Convenience #6333, Trinidad, CO, USA"
4826,I-20 Truck Stop,"I-20, EXIT 165",Lincoln,AL,615,2.999,33.6131588,-86.1183061,success,"I-20 Truck Stop, Lincoln, AL, USA"
4827,PETRO BEAUMONT #304,"I-10, EXIT 848",Beaumont,TX,610,3.33066666,30.037022,-94.155961,success,"PETRO BEAUMONT #304, Beaumont, TX, USA"
4837,SHELL,US-10 & SR-210,Motley,MN,522,3.399,46.3366315,-94.646125,success,"SHELL, Motley, MN, USA"
4856,PILOT TRAVEL CENTER #910- TOWN PUMP,"I-90, EXIT 274 & US-287",Three Forks,MT,786,3.59733333,45.892606,-111.551448,success,"PILOT TRAVEL CENTER #910- TOWN PUMP, Three Forks, MT, USA"
4858,PILOT TRAVEL CENTER #1346,"I-135, EXIT 31",Newton,KS,570,3.3115,38.0469166,-97.3447244,success,"PILOT TRAVEL CENTER #1346, Newton, KS, USA"
4860,PILOT TRAVEL CENTER #476,"I-74, EXIT 32 & SR-17",Woodhull,IL,270,3.899,41.1802923,-90.336266,success,"PILOT TRAVEL CENTER #476, Woodhull, IL, USA"
4872,TA COMMERCE TRAVEL CENTER,"I-85, EXIT 149 & US-441",Commerce,GA,16,3.21566666,34.203997,-83.4571058,success,"TA COMMERCE TRAVEL CENTER, Commerce, GA, USA"
4874,PWI #110,"I-20, EXIT 112 & FM-1936",Odessa,TX,710,3.049,31.8457149,-102.367687,success,"PWI #110, Odessa, TX, USA"
4878,SHELL DBA ONE9 #1426,"I-84, EXIT 35",Nampa,ID,785,3.374,45.345274,-118.154292,success,"SHELL DBA ONE9 #1426, I-84, EXIT 35, Nampa, ID, USA"
4881,PETRO STOPPING CENTER #14,"I-295, EXIT 56",Bordentown,NJ,230,4.029,40.1462685,-74.7114508,success,"PETRO STOPPING CENTER #14, Bordentown, NJ, USA"
4885,LOVES TRAVEL STOP #384,"I-70, EXIT 45",Greenville,IL,540,3.689,38.874428,-89.387311,success,"LOVES TRAVEL STOP #384, Greenville, IL, USA"
4887,SUNOCO,"I-80 & I-90, EXIT 3",Wauseon,OH,550,3.699,41.5897803,-84.1479084,success,"SUNOCO, Wauseon, OH, USA"
4894,CLOVERDALE TRAVEL PLAZA,"I-70, EXIT 41 & US-231",Cloverdale,IN,375,3.699,39.5302822,-86.8041359,success,"CLOVERDALE TRAVEL PLAZA, Cloverdale, IN, USA"
4905,HY-MILER #2204,SR-250,Sandusky,OH,550,3.53233333,41.432554,-82.7029643,success,"HY-MILER #2204, Sandusky, OH, USA"
4909,CIRCLE K #2723916,US-441/US-301/US/27/SR-500,Ocala,FL,140,3.459,29.184953,-82.134721,success,"CIRCLE K #2723916, Ocala, FL, USA"
4910,PILOT TRAVEL CENTER #892,"I-70 EXIT 164, & US-50",Green River,UT,835,3.68566666,38.9952294,-110.161725,success,"PILOT TRAVEL CENTER #892, Green River, UT, USA"
4918,PILOT TRAVEL CENTERS #219,"I-40, EXIT 398",Knoxville,TN,405,3.699,35.9603948,-83.9210261,success,"PILOT TRAVEL CENTERS #219, Knoxville, TN, USA"
4920,TA LAPLACE,"I-10, EXIT 209 & US-5",La Place,LA,600,3.22733333,30.070297,-90.469062,success,"TA LAPLACE, La Place, LA, USA"
4921,PILOT TRAVEL CENTERS #231,"I-75, EXIT 29",Corbin,KY,410,3.609,36.9486986,-84.0968761,success,"PILOT TRAVEL CENTERS #231, Corbin, KY, USA"
4927,CIRCLE K #2704886,"I-65, EXIT 205 & US-31/SR-22",Clanton,AL,720,3.20733333,32.8019124,-86.5822411,success,"CIRCLE K #2704886, Clanton, AL, USA"
4933,VILLAGE TRUCK STOP,"I-81, EXIT 18",Rural Retreat,VA,185,3.299,36.8937299,-81.2759341,success,"VILLAGE TRUCK STOP, Rural Retreat, VA, USA"
4977,KWIK TRIP #331,SR-54,Wisconsin Rapids,WI,395,3.26233333,44.4068721,-89.7891067,success,"KWIK TRIP #331, Wisconsin Rapids, WI, USA"
4981,JOHNNYS MARKET,"I-94, EXIT 110 & US-27",Marshall,MI,385,3.499,42.2721367,-84.9642008,success,"JOHNNYS MARKET, Marshall, MI, USA"
4983,KWIK TRIP #603,"I-94, EXIT 28 & SR-128",Wilson,WI,451,3.549,44.9534314,-92.173789,success,"KWIK TRIP #603, Wilson, WI, USA"
4996,ZIP TRIP #54,"I-90, EXIT 452",Billings,MT,780,3.59066666,45.7874957,-108.49607,success,"I-90, EXIT 452, Billings, MT, USA"
5003,TRAILWAY TRUCK STOP,US-301/SR-304,Centreville,MD,22,3.259,39.0420588,-76.0674344,success,"TRAILWAY TRUCK STOP, Centreville, MD, USA"
5006,SUNOCO,US-1/US-9,Linden,NJ,79,3.799,40.6076143,-74.2408908,success,"SUNOCO, Linden, NJ, USA"
5024,I 55 MOTOR PLAZA,"I-55,  EXIT 180",Pevely,MO,540,2.99066666,38.2833879,-90.3951204,success,"I 55 MOTOR PLAZA, Pevely, MO, USA"
5030,YESWAY #1030,US-63 & E MARY ST,Ottumwa,IA,320,3.399,41.0084432,-92.4195811,success,"YESWAY #1030, Ottumwa, IA, USA"
5044,TA MOUNT VERNON TRAVEL CENTER,"I-44, EXIT 46 & SR-39/SR265",Mount Vernon,MO,535,3.409,37.1036666,-93.8185401,success,"TA MOUNT VERNON TRAVEL CENTER, Mount Vernon, MO, USA"
5050,ROCK PORT TRUCK PLAZA,"I-29 & US-136, EXIT 110",Rock Port,MO,400,3.099,40.4111122,-95.5169286,success,"ROCK PORT TRUCK PLAZA, Rock Port, MO, USA"
5056,TREX MART #16,"I-35, EXIT, 61 & US-69",Winston,MO,276,3.119,39.8700035,-94.139947,success,"TREX MART #16, Winston, MO, USA"
5057,PHILLIPS 66,"I-35, EXIT 54 & I-35 BUS/US-36",Cameron,MO,276,3.099,39.7412703,-94.2384482,success,"PHILLIPS 66, Cameron, MO, USA"
5060,CRAZY FREDS TRUCK SHOP,"I-40, EXIT 44 & US-66",Kingman,AZ,910,3.539,35.1895921,-114.0532996,success,"CRAZY FREDS TRUCK SHOP, Kingman, AZ, USA"
5064,CLARK OIL #44,"I-59, EXIT 97",Laurel,MS,620,2.879,31.6925181,-89.1311207,success,"CLARK OIL #44, Laurel, MS, USA"
5079,FASTLANE TAYLOR 63,US-61 & SR-6,Taylor,MO,494,3.01566666,39.162563,-91.902933,success,"FASTLANE TAYLOR 63, Taylor, MO, USA"
5085,K AN T TRUCKSTOP,"I-79, EXIT 137 & SR-310",Fairmont,WV,165,3.399,39.484898,-80.1426539,success,"K AN T TRUCKSTOP, Fairmont, WV, USA"
5111,CIRCLE K #2723385,"I-59, EXIT 67 & US-49/SR-42",Hattiesburg,MS,620,3.149,31.3787366,-89.3651105,success,"CIRCLE K #2723385, Hattiesburg, MS, USA"
5117,CIRCLE K #4702361,"I-65, EXIT 130 & SR-334",Whitestown,IN,375,3.29233333,39.949599,-86.347839,success,"CIRCLE K #4702361, Whitestown, IN, USA"
5128,CASEYS #2769,"I-80, EXIT 220 & SR-149",Williamsburg,IA,380,3.14233333,41.6604009,-92.007971,success,"CASEYS #2769, Williamsburg, IA, USA"
5131,TRAILS END TRUCK STOP,"I-29, EXIT 110 & US-136",Rock Port,MO,486,3.40566666,40.406259,-95.5576962,success,"TRAILS END TRUCK STOP, Rock Port, MO, USA"
5132,Travel Centers of America,"I-44, EXIT 208 & SR-19",Cuba,MO,574,3.26566666,38.063021,-91.4032473,success,"Travel Centers of America, Cuba, MO, USA"
5160,FUEL MART #727,"I-70, EXIT 193",Quaker City,OH,249,3.16566666,39.9700707,-81.2992798,success,"FUEL MART #727, Quaker City, OH, USA"
5163,Blue Sky #733,"US-78, EXIT 81 & SR-178",Belden,MS,742,2.939,34.3103831,-88.7883888,success,"Blue Sky #733, Belden, MS, USA"
5165,ONE9 #046,"I-65, EXIT 6 & SR-100",Franklin,KY,415,3.08566666,36.7159806,-86.5258483,success,"ONE9 #046, Franklin, KY, USA"
5167,SPEEDWAY #7575,"I-65, EXIT 255",Hobart,IN,290,3.63233333,41.4702732,-87.2594535,success,"SPEEDWAY #7575, Hobart, IN, USA"
5170,FLYING J #516,"I-76, EXIT 161 & I-70",Breezewood,PA,14,5.099,39.9967669,-78.2368316,success,"FLYING J #516, Breezewood, PA, USA"
5183,PETRO STOPPING CENTER #74,I-95 & EXIT 106,Kenly,NC,205,3.709,35.5959363,-78.1240031,success,"PETRO STOPPING CENTER #74, Kenly, NC, USA"
5191,NORTH POINT PLAZA,"I-90 & I-94, EXIT 115",Poynette,WI,420,3.17233333,42.4912432,-87.8030069,success,"NORTH POINT PLAZA, Poynette, WI, USA"
5202,Chevron #306185,US-30,Montpelier,ID,825,3.699,47.6774552,-116.7887607,success,"Chevron #306185, Montpelier, ID, USA"
5203,OASIS TRAVEL CENTER,"I-10, EXIT 53",Robertsdale,AL,715,3.469,30.5552959,-87.7109526,success,"OASIS TRAVEL CENTER, Robertsdale, AL, USA"
5207,JJ TRAVEL PLAZA,"I-70, EXIT 70 & US-83",Oakley,KS,525,3.61566666,39.126385,-100.855611,success,"JJ TRAVEL PLAZA, Oakley, KS, USA"
5227,PILOT TRAVEL CENTERS #900,"I-95, EXIT 75",Dunn,NC,205,3.709,35.3076902,-78.6093257,success,"PILOT TRAVEL CENTERS #900, Dunn, NC, USA"
5230,ONE9 #496,"I-80, EXIT 265",Atalissa,IA,270,3.01566666,41.5711357,-91.1659888,success,"ONE9 #496, Atalissa, IA, USA"
5232,CM EUNICE,US-190,Eunice,LA,730,3.399,30.4932558,-92.4148545,success,"CM EUNICE, Eunice, LA, USA"
5234,SINCLAIR,SR-37,Monett,MO,277,3.29066666,36.9215543,-93.9231864,success,"SINCLAIR, Monett, MO, USA"
5236,FLYING J #875,"I-95,  EXIT 109",Elkton,MD,243,4.199,39.6383458,-75.8059623,success,"FLYING J #875, Elkton, MD, USA"
5245,CASEYS #3842,US-36 & US-283,Norton,KS,357,3.15733333,39.833895,-99.891511,success,"CASEYS #3842, Norton, KS, USA"
5247,EDGERTON TRAVEL PLAZA,"I-90, EXIT 160 & US-51",Edgerton,WI,420,3.199,42.8334758,-89.0693988,success,"EDGERTON TRAVEL PLAZA, Edgerton, WI, USA"
5249,Taylor's Stateline Travel Center,US-67 & SR-278,Neelyville,MO,275,2.999,36.561713,-90.5061465,success,"Taylor's Stateline Travel Center, Neelyville, MO, USA"
5254,TA CANDLER TRAVEL CENTER,"I-40, EXIT 37",Candler,NC,210,3.799,35.5444359,-82.6838032,success,"TA CANDLER TRAVEL CENTER, Candler, NC, USA"
5255,7-ELEVEN #35788,"I-35, EXIT 215",Olathe,KS,400,3.339,38.9116171,-94.7674686,success,"7-ELEVEN #35788, Olathe, KS, USA"
5258,PT TRUCK STOP,"I-12, EXIT 42",Hammond,LA,623,3.249,30.443578,-91.244782,success,"PT TRUCK STOP, Hammond, LA, USA"
5282,CASEYS #3548,US-54 & US-61,Pratt,KS,357,3.14066666,37.6439071,-98.7375911,success,"CASEYS #3548, Pratt, KS, USA"
5285,TULLO TRUCK STOP,"I-95, EXIT 15E & US-1/US-9",Kearny,NJ,79,3.799,40.7314845,-74.1099854,success,"TULLO TRUCK STOP, Kearny, NJ, USA"
5297,ERNIES TRUCK STOP,"I-90,  EXIT 179 & I-90 BUS/SR-17",Moses Lake,WA,920,3.999,47.1301417,-119.278077,success,"ERNIES TRUCK STOP, Moses Lake, WA, USA"
5299,Sudden Service #62,"I-65, EXIT 6 & SR-100",Franklin,KY,460,3.084,36.7151375,-86.5189712,success,"Sudden Service #62, Franklin, KY, USA"
5302,ONE9 #258,"I-81, EXIT 150 & US-220 ALT & US-11",Troutville,VA,185,3.03233333,37.38873,-79.900761,success,"ONE9 #258, Troutville, VA, USA"
5306,PILOT TRAVEL CENTERS #11,"I-76, EXIT 232",North Lima,OH,573,3.799,40.9482165,-80.658496,success,"PILOT TRAVEL CENTERS #11, North Lima, OH, USA"
5309,NEWBORN TRUCK STOP,I-20 EXIT 5,Tallapoosa,GA,48,3.40733333,33.7442912,-85.2879889,success,"NEWBORN TRUCK STOP, Tallapoosa, GA, USA"
5310,FLYING J #576,"I-35, EXIT 69",Northfield,MN,515,3.859,44.4704974,-93.2955098,success,"FLYING J #576, Northfield, MN, USA"
5324,HY-MILER #2245,SR-53,Fremont,OH,550,3.38233333,41.3473413,-83.1134972,success,"HY-MILER #2245, Fremont, OH, USA"
5341,KWIK STAR #1160,"US-75, EXIT 118 & SR-3",Le Mars,IA,408,3.299,42.7885727,-96.1743137,success,"KWIK STAR #1160, Le Mars, IA, USA"
5349,JET FOOD STORE #17,US-1/SR=4/SR-540 & US-220/SR-47,Wrens,GA,135,3.41566666,33.2076456,-82.391792,success,"JET FOOD STORE #17, Wrens, GA, USA"
5363,SPEEDWAY #6767,"I-75, EXIT 20",Manheim,PA,70,4.499,40.150541,-76.3817024,success,"SPEEDWAY #6767, Manheim, PA, USA"
5389,FLYING J TRAVEL PLAZA #744,"I-15, EXIT 343",Ogden,UT,835,3.749,41.2230048,-111.9738429,success,"FLYING J TRAVEL PLAZA #744, Ogden, UT, USA"
5391,PWI #605,"I-10, EXIT 378",San Simon,AZ,640,2.959,32.2665117,-109.2270613,success,"PWI #605, San Simon, AZ, USA"
5399,FLYING J TRAVEL PLAZA #750,"I-81 & I-77, EXIT 80",Max Meadows,VA,185,3.549,36.97166,-80.9503639,success,"FLYING J TRAVEL PLAZA #750, Max Meadows, VA, USA"
5407,CASEYS #4535,US 81,Concordia,KS,570,2.91233333,39.571543,-97.661141,success,"CASEYS #4535, Concordia, KS, USA"
5414,One9 #1216,"I-10 ,EXIT 200 & SR-84",Eloy,AZ,930,3.199,32.7551703,-111.553493,success,"One9 #1216, Eloy, AZ, USA"
